"userID","Date","DateString","Expense","Amount","Country","City","Provider","Products","GCategories","SCategories","Entrie_methods"
"user_37","1326235732.3702","2012-01-10 22:48:52","1","16","United Kindom","Glasgow","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_8","1326238438.33522","2012-01-10 23:33:58","1","21","United Kindom","Glasgow","O2club","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_24","1326239470.18442","2012-01-10 23:51:10","1","13","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_30","1326244415.9651","2012-01-11 01:13:35","1","18","United Kindom","Edinburg","O2club","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_15","1326246307.35467","2012-01-11 01:45:07","1","14","United Kindom","Glasgow","check","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_29","1326249157.98871","2012-01-11 02:32:37","1","15","United Kindom","Glasgow","Adil","","Markets","Chicken Breasts (Boneless, Skinless), (1kg)","bs"
"user_11","1326251853.5776","2012-01-11 03:17:33","1","13","United Kindom","Glasgow","drink","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_15","1326252081.37513","2012-01-11 03:21:21","1","18","United Kindom","Edinburg","drink","","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs"
"user_10","1326253832.3148","2012-01-11 03:50:32","1","14","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Cappuccino (regular)","bs::r"
"user_12","1326256477.33387","2012-01-11 04:34:37","1","10","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","r"
"user_49","1326257950.06672","2012-01-11 04:59:10","1","13","United Kindom","Glasgow","check","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_39","1326258489.44716","2012-01-11 05:08:09","1","16","United Kindom","Edinburg","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","r"
"user_41","1326259835.31791","2012-01-11 05:30:35","1","12","United Kindom","Edinburg","coffee","Cleaning","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_3","1326262127.65397","2012-01-11 06:08:47","1","16","United Kindom","Edinburg","Train","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_26","1326264591.47574","2012-01-11 06:49:51","1","14","United Kindom","Glasgow","Stabucks","Mocca Coffee","Markets","Water (1.5 liter bottle)","bs::r"
"user_33","1326265432.00409","2012-01-11 07:03:52","1","12","United Kindom","Glasgow","Lidl","","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs"
"user_6","1326267076.89385","2012-01-11 07:31:16","1","12","United Kindom","Edinburg","drink","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_43","1326268759.98599","2012-01-11 07:59:19","1","17","United Kindom","Edinburg","Lidl","Cleaning","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_28","1326269260.96531","2012-01-11 08:07:40","1","19","United Kindom","Glasgow","O2club","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","r"
"user_39","1326270263.76381","2012-01-11 08:24:23","1","20","United Kindom","Edinburg","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","h"
"user_9","1326271491.92583","2012-01-11 08:44:51","1","21","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_8","1326271973.27805","2012-01-11 08:52:53","1","8","United Kindom","Glasgow","Lidl","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_2","1326273406.88392","2012-01-11 09:16:46","1","15","United Kindom","Glasgow","check","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_30","1326275609.08877","2012-01-11 09:53:29","1","18","United Kindom","Glasgow","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs::r"
"user_25","1326275641.36945","2012-01-11 09:54:01","1","15","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_30","1326277428.16594","2012-01-11 10:23:48","1","17","United Kindom","Glasgow","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_38","1326279838.75744","2012-01-11 11:03:58","1","14","United Kindom","Glasgow","coffee","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_42","1326281268.52038","2012-01-11 11:27:48","1","19","United Kindom","Glasgow","Stabucks","Cleaning","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_8","1326284158.6865","2012-01-11 12:15:58","1","16","United Kindom","Edinburg","Train","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_34","1326285804.86186","2012-01-11 12:43:24","1","13","United Kindom","Glasgow","Stabucks","Nachos::Sandwich::Bread::Juice::Beef meat","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs::r"
"user_20","1326286345.10666","2012-01-11 12:52:25","1","13","United Kindom","Edinburg","O2club","","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs"
"user_23","1326286610.51293","2012-01-11 12:56:50","1","16","United Kindom","Edinburg","drink","","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs"
"user_10","1326287240.93004","2012-01-11 13:07:20","1","12","United Kindom","Edinburg","Train","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_13","1326287656.34896","2012-01-11 13:14:16","1","11","United Kindom","Edinburg","O2club","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_18","1326290567.54303","2012-01-11 14:02:47","1","17","United Kindom","Glasgow","Stabucks","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_12","1326292266.59888","2012-01-11 14:31:06","1","13","United Kindom","Glasgow","Lidl","","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs"
"user_1","1326293401.67015","2012-01-11 14:50:01","1","13","United Kindom","Edinburg","O2club","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_24","1326294732.77835","2012-01-11 15:12:12","1","17","United Kindom","Glasgow","Tesco","","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs"
"user_28","1326296815.10226","2012-01-11 15:46:55","1","15","United Kindom","Glasgow","Lidl","Mocca Coffee","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_37","1326296916.12119","2012-01-11 15:48:36","1","15","United Kindom","Glasgow","check","Mocca Coffee","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_2","1326299656.79954","2012-01-11 16:34:16","1","14","United Kindom","Glasgow","coffee","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_31","1326302469.88826","2012-01-11 17:21:09","1","17","United Kindom","Edinburg","Tesco","Cleaning","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","h"
"user_10","1326303284.01348","2012-01-11 17:34:44","1","13","United Kindom","Glasgow","O2club","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_39","1326304081.26906","2012-01-11 17:48:01","1","13","United Kindom","Glasgow","Train","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Water (0.33 liter bottle)","h"
"user_16","1326305823.31682","2012-01-11 18:17:03","1","14","United Kindom","Glasgow","Stabucks","","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs"
"user_30","1326308495.70691","2012-01-11 19:01:35","1","15","United Kindom","Edinburg","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Markets","Bottle of Wine (Mid-Range)","bs::r"
"user_17","1326310081.48214","2012-01-11 19:28:01","1","16","United Kindom","Glasgow","Tesco","","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs"
"user_47","1326311404.07829","2012-01-11 19:50:04","1","12","United Kindom","Glasgow","NSF Dentist","Cleaning","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs::r"
"user_38","1326312411.00237","2012-01-11 20:06:51","1","24","United Kindom","Glasgow","NSF Dentist","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_8","1326314376.91048","2012-01-11 20:39:36","1","14","United Kindom","Edinburg","drink","","Markets","Banana (1kg)","bs"
"user_6","1326317024.04919","2012-01-11 21:23:44","1","14","United Kindom","Edinburg","drink","","Restaurants","Water (0.33 liter bottle)","bs"
"user_44","1326317254.02054","2012-01-11 21:27:34","1","13","United Kindom","Edinburg","coffee","Cleaning","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_37","1326319566.3201","2012-01-11 22:06:06","1","16","United Kindom","Glasgow","Adil","","Restaurants","Domestic Beer (0.5 liter draught)","bs"
"user_17","1326321030.28711","2012-01-11 22:30:30","1","16","United Kindom","Glasgow","O2club","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_6","1326323109.83804","2012-01-11 23:05:09","1","24","United Kindom","Glasgow","Train","Cleaning","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_39","1326324812.34312","2012-01-11 23:33:32","1","12","United Kindom","Glasgow","check","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_42","1326325870.05687","2012-01-11 23:51:10","1","15","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","h"
"user_31","1326331733.02166","2012-01-12 01:28:53","1","13","United Kindom","Glasgow","Lidl","","Clothing And Shoes","1 Summer Dress in a Chain Store (Zara, H&M, ...)","bs"
"user_7","1326333434.92367","2012-01-12 01:57:14","1","17","United Kindom","Glasgow","Lidl","Cleaning","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","bs::r"
"user_47","1326334344.46947","2012-01-12 02:12:24","1","10","United Kindom","Edinburg","Tesco","Cleaning","Clothing And Shoes","1 Pair of Jeans (Levis 501 Or Similar)","h"
"user_34","1326334359.02109","2012-01-12 02:12:39","1","17","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_40","1326335590.88797","2012-01-12 02:33:10","1","12","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Rent Per Month","Apartment (1 bedroom) in City Centre","h"
"user_19","1326336630.41029","2012-01-12 02:50:30","1","18","United Kindom","Edinburg","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","h"
"user_26","1326338835.86932","2012-01-12 03:27:15","1","15","United Kindom","Edinburg","Train","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_33","1326340365.2208","2012-01-12 03:52:45","1","16","United Kindom","Glasgow","check","Mocca Coffee","Markets","Milk (regular), (1 liter)","bs::r"
"user_38","1326342036.92454","2012-01-12 04:20:36","1","16","United Kindom","Glasgow","check","Mocca Coffee","Markets","Tomato (1kg)","h"
"user_31","1326342361.4234","2012-01-12 04:26:01","1","13","United Kindom","Edinburg","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","r"
"user_18","1326343434.72565","2012-01-12 04:43:54","1","15","United Kindom","Edinburg","drink","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_23","1326346210.44991","2012-01-12 05:30:10","1","21","United Kindom","Edinburg","Stabucks","Cleaning","Markets","Oranges (1kg)","h"
"user_23","1326349124.74091","2012-01-12 06:18:44","1","9","United Kindom","Edinburg","Adil","Mocca Coffee","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","r"
"user_49","1326351353.85597","2012-01-12 06:55:53","1","14","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_6","1326352398.70485","2012-01-12 07:13:18","1","8","United Kindom","Glasgow","Stabucks","Cleaning","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_18","1326354160.26059","2012-01-12 07:42:40","1","15","United Kindom","Glasgow","NSF Dentist","Cleaning","Restaurants","Domestic Beer (0.5 liter draught)","bs::r"
"user_49","1326354590.10372","2012-01-12 07:49:50","1","14","United Kindom","Edinburg","Stabucks","Cleaning","Restaurants","Meal for 2 People, Mid-range Restaurant, Three-course","bs::r"
"user_31","1326356567.37801","2012-01-12 08:22:47","1","14","United Kindom","Glasgow","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_39","1326359420.89983","2012-01-12 09:10:20","1","15","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_37","1326362064.72433","2012-01-12 09:54:24","1","21","United Kindom","Edinburg","drink","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_47","1326362607.12785","2012-01-12 10:03:27","1","12","United Kindom","Edinburg","Lidl","","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs"
"user_7","1326364216.38847","2012-01-12 10:30:16","1","20","United Kindom","Glasgow","check","","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs"
"user_31","1326364875.85496","2012-01-12 10:41:15","1","19","United Kindom","Glasgow","Adil","","Markets","Domestic Beer (0.5 liter bottle)","bs"
"user_47","1326367092.4504","2012-01-12 11:18:12","1","16","United Kindom","Glasgow","NSF Dentist","Cleaning","Restaurants","Imported Beer (0.33 liter bottle)","r"
"user_14","1326367338.2591","2012-01-12 11:22:18","1","14","United Kindom","Edinburg","coffee","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_22","1326369081.90622","2012-01-12 11:51:21","1","14","United Kindom","Glasgow","Lidl","","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs"
"user_26","1326371567.91756","2012-01-12 12:32:47","1","16","United Kindom","Glasgow","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Average Monthly Disposable Salary (Net After Tax)","bs::r"
"user_7","1326371967.18626","2012-01-12 12:39:27","1","14","United Kindom","Edinburg","NSF Dentist","Cleaning","Markets","Onion (1kg)","bs::r"
"user_11","1326372081.04613","2012-01-12 12:41:21","1","10","United Kindom","Glasgow","Tesco","","Markets","Milk (regular), (1 liter)","bs"
"user_13","1326374178.83232","2012-01-12 13:16:18","1","14","United Kindom","Edinburg","NSF Dentist","","Markets","Tomato (1kg)","bs"
"user_2","1326374574.97348","2012-01-12 13:22:54","1","17","United Kindom","Edinburg","Tesco","","Restaurants","McMeal at McDonalds (or Equivalent Combo Meal)","bs"
"user_4","1326375174.39027","2012-01-12 13:32:54","1","17","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs::r"
"user_8","1326377154.28365","2012-01-12 14:05:54","1","15","United Kindom","Edinburg","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) in City Centre","h"
"user_8","1326378295.35007","2012-01-12 14:24:55","1","16","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","h"
"user_37","1326379006.37168","2012-01-12 14:36:46","1","18","United Kindom","Edinburg","Tesco","","Restaurants","Water (0.33 liter bottle)","bs"
"user_22","1326380482.94583","2012-01-12 15:01:22","1","16","United Kindom","Glasgow","NSF Dentist","","Rent Per Month","Apartment (1 bedroom) Outside of Centre","bs"
"user_15","1326382355.98013","2012-01-12 15:32:35","1","16","United Kindom","Glasgow","Tesco","","Sports And Leisure","Cinema, International Release, 1 Seat","bs"
"user_21","1326383372.43554","2012-01-12 15:49:32","1","14","United Kindom","Edinburg","O2club","Cleaning","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs::r"
"user_44","1326384668.86917","2012-01-12 16:11:08","0","1185","United Kindom","Glasgow","Stabucks","Cleaning","Rent Per Month","Apartment (1 bedroom) in City Centre","h"
"user_21","1326386003.8526","2012-01-12 16:33:23","1","16","United Kindom","Glasgow","check","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","h"
"user_45","1326388764.43959","2012-01-12 17:19:24","1","16","United Kindom","Glasgow","drink","","Markets","Onion (1kg)","bs"
"user_32","1326390078.03314","2012-01-12 17:41:18","1","18","United Kindom","Glasgow","O2club","Beer::Dipers::Milk::Bannas::Cheese","Markets","Pack of Cigarettes (Marlboro)","bs::r"
"user_23","1326390771.66602","2012-01-12 17:52:51","1","12","United Kindom","Edinburg","Adil","Nachos::Sandwich::Bread::Juice::Beef meat","Restaurants","Cappuccino (regular)","bs::r"
"user_40","1326391671.52069","2012-01-12 18:07:51","1","11","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_7","1326392442.90179","2012-01-12 18:20:42","1","16","United Kindom","Glasgow","Stabucks","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_7","1326394106.81072","2012-01-12 18:48:26","1","15","United Kindom","Edinburg","Stabucks","","Markets","Potato (1kg)","bs"
"user_39","1326395533.33994","2012-01-12 19:12:13","1","15","United Kindom","Glasgow","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","h"
"user_37","1326397230.63153","2012-01-12 19:40:30","1","24","United Kindom","Glasgow","check","Cleaning","Restaurants","Imported Beer (0.33 liter bottle)","r"
"user_39","1326398244.58799","2012-01-12 19:57:24","1","6","United Kindom","Edinburg","O2club","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_27","1326398643.22524","2012-01-12 20:04:03","1","17","United Kindom","Edinburg","Lidl","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Tennis Court Rent (1 Hour on Weekend)","bs::r"
"user_21","1326399399.79181","2012-01-12 20:16:39","1","12","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","bs::r"
"user_40","1326400316.25631","2012-01-12 20:31:56","1","15","United Kindom","Glasgow","Train","","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs"
"user_42","1326401308.49706","2012-01-12 20:48:28","1","10","United Kindom","Glasgow","Stabucks","","Markets","Oranges (1kg)","bs"
"user_41","1326403599.60487","2012-01-12 21:26:39","1","16","United Kindom","Edinburg","NSF Dentist","Cleaning","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_21","1326404685.20081","2012-01-12 21:44:45","1","17","United Kindom","Glasgow","check","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_19","1326404884.44463","2012-01-12 21:48:04","1","27","United Kindom","Glasgow","Adil","Cleaning","Sports And Leisure","Fitness Club, Monthly Fee for 1 Adult","h"
"user_16","1326407709.25205","2012-01-12 22:35:09","1","16","United Kindom","Edinburg","Train","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_33","1326410308.10469","2012-01-12 23:18:28","1","13","United Kindom","Edinburg","Lidl","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","r"
"user_1","1326410832.05451","2012-01-12 23:27:12","1","16","United Kindom","Edinburg","Stabucks","Cleaning","Markets","Loaf of Fresh White Bread (500g)","bs::r"
"user_40","1326416538.11665","2012-01-13 01:02:18","1","14","United Kindom","Glasgow","coffee","Mocca Coffee","Markets","Tomato (1kg)","bs::r"
"user_23","1326418976.25267","2012-01-13 01:42:56","1","10","United Kindom","Glasgow","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_30","1326421642.47453","2012-01-13 02:27:22","1","18","United Kindom","Edinburg","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","h"
"user_7","1326423692.39136","2012-01-13 03:01:32","1","13","United Kindom","Glasgow","Stabucks","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_35","1326425616.5547","2012-01-13 03:33:36","1","16","United Kindom","Glasgow","check","Cleaning","Restaurants","Imported Beer (0.33 liter bottle)","bs::r"
"user_42","1326426542.66951","2012-01-13 03:49:02","1","13","United Kindom","Glasgow","Stabucks","Beer::Dipers::Milk::Bannas::Cheese","Utilities (Monthly)","Internet (10 Mbps, Unlimited Data, Cable/ADSL)","bs::r"
"user_15","1326429025.72497","2012-01-13 04:30:25","1","12","United Kindom","Glasgow","drink","Mocca Coffee","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
"user_33","1326430909.43464","2012-01-13 05:01:49","1","17","United Kindom","Glasgow","NSF Dentist","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_24","1326431821","2012-01-13 05:17:01","1","15","United Kindom","Glasgow","drink","","Rent Per Month","Apartment (1 bedroom) in City Centre","bs"
"user_12","1326432824.79835","2012-01-13 05:33:44","1","13","United Kindom","Glasgow","O2club","Cleaning","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_9","1326433673.94626","2012-01-13 05:47:53","1","16","United Kindom","Glasgow","Adil","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_36","1326435063.12844","2012-01-13 06:11:03","1","19","United Kindom","Edinburg","Lidl","Mocca Coffee","Rent Per Month","Apartment (3 bedrooms) in City Centre","bs::r"
"user_5","1326435499.9668","2012-01-13 06:18:19","1","12","United Kindom","Glasgow","Tesco","","Restaurants","Coke/Pepsi (0.33 liter bottle)","bs"
"user_22","1326436490.36757","2012-01-13 06:34:50","1","19","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Markets","Tomato (1kg)","bs::r"
"user_8","1326436558.46998","2012-01-13 06:35:58","1","16","United Kindom","Edinburg","Tesco","","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs"
"user_41","1326439385.84905","2012-01-13 07:23:05","1","19","United Kindom","Glasgow","Train","Cleaning","Rent Per Month","Apartment (1 bedroom) Outside of Centre","r"
"user_44","1326442169.36003","2012-01-13 08:09:29","1","13","United Kindom","Edinburg","drink","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_14","1326443090.50105","2012-01-13 08:24:50","1","14","United Kindom","Edinburg","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (3 bedrooms) Outside of Centre","bs::r"
"user_21","1326446039.83941","2012-01-13 09:13:59","1","15","United Kindom","Glasgow","O2club","Nachos::Sandwich::Bread::Juice::Beef meat","Rent Per Month","Apartment (1 bedroom) in City Centre","bs::r"
"user_11","1326446282.004","2012-01-13 09:18:02","1","21","United Kindom","Glasgow","O2club","Beer::Dipers::Milk::Bannas::Cheese","Markets","Bottle of Wine (Mid-Range)","bs::r"
"user_28","1326447734.75819","2012-01-13 09:42:14","1","11","United Kindom","Edinburg","Adil","","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs"
"user_40","1326449045.88261","2012-01-13 10:04:05","1","10","United Kindom","Edinburg","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_24","1326450949.57325","2012-01-13 10:35:49","1","16","United Kindom","Glasgow","check","","Utilities (Monthly)","Basic (Electricity, Heating, Water, Garbage) for 85m2 Apartment","bs"
"user_24","1326450962.30504","2012-01-13 10:36:02","1","11","United Kindom","Edinburg","Tesco","Nachos::Sandwich::Bread::Juice::Beef meat","Utilities (Monthly)","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","bs::r"
"user_36","1326451317.05321","2012-01-13 10:41:57","1","10","United Kindom","Glasgow","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","h"
"user_2","1326453665.1255","2012-01-13 11:21:05","1","11","United Kindom","Glasgow","Tesco","Beer::Dipers::Milk::Bannas::Cheese","Buy Apartment Price","Price per Square Meter to Buy Apartment in City Centre","bs::r"
"user_20","1326455212.91206","2012-01-13 11:46:52","1","9","United Kindom","Edinburg","NSF Dentist","Beer::Dipers::Milk::Bannas::Cheese","Markets","Milk (regular), (1 liter)","bs::r"
"user_38","1326455552.95556","2012-01-13 11:52:32","1","14","United Kindom","Glasgow","drink","Mocca Coffee","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","h"
"user_17","1326457681","2012-01-13 12:28:01","1","16","United Kindom","Glasgow","O2club","","Clothing And Shoes","1 Pair of Nike Running Shoes (Mid-Range)","bs"
"user_10","1326458923.97058","2012-01-13 12:48:43","1","12","United Kindom","Glasgow","Lidl","Mocca Coffee","Buy Apartment Price","Price per Square Meter to Buy Apartment Outside of Centre","bs::r"
"user_20","1326461708.1721","2012-01-13 13:35:08","1","18","United Kindom","Glasgow","check","Cleaning","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_31","1326463531.09092","2012-01-13 14:05:31","1","13","United Kindom","Glasgow","Train","Nachos::Sandwich::Bread::Juice::Beef meat","Salaries And Financing","Mortgage Interest Rate in Percentages (%)","bs::r"
"user_4","1326464566.06323","2012-01-13 14:22:46","1","18","United Kindom","Glasgow","Stabucks","Cleaning","Clothing And Shoes","1 Pair of Men Leather Business Shoes","bs::r"
"user_49","1326465972.60959","2012-01-13 14:46:12","1","23","United Kindom","Edinburg","check","","Markets","Banana (1kg)","bs"
"user_38","1326468318.43549","2012-01-13 15:25:18","1","13","United Kindom","Edinburg","NSF Dentist","Nachos::Sandwich::Bread::Juice::Beef meat","Sports And Leisure","Cinema, International Release, 1 Seat","bs::r"
